"Plot Title: 1191960"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 1191960, SEN S/N: 1191960)","Coupler Detached (LGR S/N: 1191960)","Coupler Attached (LGR S/N: 1191960)","Host Connected (LGR S/N: 1191960)","Stopped (LGR S/N: 1191960)","End Of File (LGR S/N: 1191960)"
42,12/17/14 10:15:00 PM,46.796,,,,,
43,12/17/14 10:30:00 PM,46.974,,,,,
44,12/17/14 10:45:00 PM,47.019,,,,,
45,12/17/14 11:00:00 PM,47.244,,,,,
46,12/17/14 11:15:00 PM,47.422,,,,,
47,12/17/14 11:30:00 PM,47.512,,,,,
48,12/17/14 11:45:00 PM,47.781,,,,,
49,12/18/14 12:00:00 AM,47.914,,,,,
50,12/18/14 12:15:00 AM,48.049,,,,,
51,12/18/14 12:30:00 AM,48.272,,,,,
52,12/18/14 12:45:00 AM,48.405,,,,,
53,12/18/14 01:00:00 AM,48.538,,,,,
54,12/18/14 01:15:00 AM,48.583,,,,,
55,12/18/14 01:30:00 AM,48.672,,,,,
56,12/18/14 01:45:00 AM,48.762,,,,,
57,12/18/14 02:00:00 AM,48.805,,,,,
58,12/18/14 02:15:00 AM,48.805,,,,,
59,12/18/14 02:30:00 AM,48.938,,,,,
60,12/18/14 02:45:00 AM,48.983,,,,,
61,12/18/14 03:00:00 AM,49.116,,,,,
62,12/18/14 03:15:00 AM,49.073,,,,,
63,12/18/14 03:30:00 AM,49.116,,,,,
64,12/18/14 03:45:00 AM,49.161,,,,,
65,12/18/14 04:00:00 AM,49.116,,,,,
66,12/18/14 04:15:00 AM,49.116,,,,,
67,12/18/14 04:30:00 AM,48.983,,,,,
68,12/18/14 04:45:00 AM,48.983,,,,,
69,12/18/14 05:00:00 AM,49.073,,,,,
70,12/18/14 05:15:00 AM,49.028,,,,,
71,12/18/14 05:30:00 AM,49.028,,,,,
72,12/18/14 05:45:00 AM,47.736,,,,,
73,12/18/14 06:00:00 AM,48.450,,,,,
74,12/18/14 06:15:00 AM,48.805,,,,,
75,12/18/14 06:30:00 AM,49.028,,,,,
76,12/18/14 06:45:00 AM,49.249,,,,,
77,12/18/14 07:00:00 AM,49.383,,,,,
78,12/18/14 07:15:00 AM,49.604,,,,,
79,12/18/14 07:30:00 AM,50.092,,,,,
80,12/18/14 07:45:00 AM,50.621,,,,,
81,12/18/14 08:00:00 AM,51.501,,,,,
82,12/18/14 08:15:00 AM,52.992,,,,,
83,12/18/14 08:30:00 AM,53.776,,,,,
84,12/18/14 08:45:00 AM,58.109,,,,,
85,12/18/14 09:00:00 AM,58.239,,,,,
86,12/18/14 09:15:00 AM,60.132,,,,,
87,12/18/14 09:30:00 AM,60.818,,,,,
88,12/18/14 09:45:00 AM,62.620,,,,,
89,12/18/14 10:00:00 AM,68.270,,,,,
90,12/18/14 10:15:00 AM,65.530,,,,,
91,12/18/14 10:30:00 AM,65.273,,,,,
92,12/18/14 10:45:00 AM,65.145,,,,,
93,12/18/14 11:00:00 AM,65.959,,,,,
94,12/18/14 11:15:00 AM,66.643,,,,,
95,12/18/14 11:30:00 AM,67.028,,,,,
96,12/18/14 11:45:00 AM,68.999,,,,,
97,12/18/14 12:00:00 PM,69.343,,,,,
98,12/18/14 12:15:00 PM,86.437,,,,,
99,12/18/14 12:30:00 PM,69.685,,,,,
100,12/18/14 12:45:00 PM,68.099,,,,,
101,12/18/14 01:00:00 PM,68.227,,,,,
102,12/18/14 01:15:00 PM,68.785,,,,,
103,12/18/14 01:30:00 PM,69.814,,,,,
104,12/18/14 01:45:00 PM,72.178,,,,,
105,12/18/14 02:00:00 PM,75.637,,,,,
106,12/18/14 02:15:00 PM,71.834,,,,,
107,12/18/14 02:30:00 PM,68.956,,,,,
108,12/18/14 02:45:00 PM,68.614,,,,,
109,12/18/14 03:00:00 PM,67.971,,,,,
110,12/18/14 03:15:00 PM,67.413,,,,,
111,12/18/14 03:30:00 PM,73.688,,,,,
112,12/18/14 03:45:00 PM,71.017,,,,,
113,12/18/14 04:00:00 PM,68.527,,,,,
114,12/18/14 04:15:00 PM,64.974,,,,,
115,12/18/14 04:30:00 PM,59.056,,,,,
116,12/18/14 04:45:00 PM,56.988,,,,,
117,12/18/14 05:00:00 PM,54.516,,,,,
118,12/18/14 05:15:00 PM,52.772,,,,,
119,12/18/14 05:30:00 PM,51.325,,,,,
120,12/18/14 05:45:00 PM,50.223,,,,,
121,12/18/14 06:00:00 PM,49.161,,,,,
122,12/18/14 06:15:00 PM,48.360,,,,,
123,12/18/14 06:30:00 PM,47.647,,,,,
124,12/18/14 06:45:00 PM,46.931,,,,,
125,12/18/14 07:00:00 PM,46.301,,,,,
126,12/18/14 07:15:00 PM,46.571,,,,,
127,12/18/14 07:30:00 PM,45.896,,,,,
128,12/18/14 07:45:00 PM,45.761,,,,,
129,12/18/14 08:00:00 PM,45.127,,,,,
130,12/18/14 08:15:00 PM,44.719,,,,,
131,12/18/14 08:30:00 PM,44.537,,,,,
132,12/18/14 08:45:00 PM,44.674,,,,,
133,12/18/14 09:00:00 PM,44.082,,,,,
134,12/18/14 09:15:00 PM,44.127,,,,,
135,12/18/14 09:30:00 PM,44.037,,,,,
136,12/18/14 09:45:00 PM,43.075,,,,,
137,12/18/14 10:00:00 PM,42.755,,,,,
138,12/18/14 10:15:00 PM,43.122,,,,,
139,12/18/14 10:30:00 PM,44.173,,,,,
140,12/18/14 10:45:00 PM,45.986,,,,,
141,12/18/14 11:00:00 PM,46.751,,,,,
142,12/18/14 11:15:00 PM,47.377,,,,,
143,12/18/14 11:30:00 PM,48.049,,,,,
144,12/18/14 11:45:00 PM,48.583,,,,,
145,12/19/14 12:00:00 AM,49.028,,,,,
146,12/19/14 12:15:00 AM,49.782,,,,,
147,12/19/14 12:30:00 AM,49.959,,,,,
148,12/19/14 12:45:00 AM,49.516,,,,,
149,12/19/14 01:00:00 AM,47.959,,,,,
150,12/19/14 01:15:00 AM,46.661,,,,,
151,12/19/14 01:30:00 AM,45.714,,,,,
152,12/19/14 01:45:00 AM,45.399,,,,,
153,12/19/14 02:00:00 AM,45.714,,,,,
154,12/19/14 02:15:00 AM,47.467,,,,,
155,12/19/14 02:30:00 AM,48.004,,,,,
156,12/19/14 02:45:00 AM,47.244,,,,,
157,12/19/14 03:00:00 AM,47.109,,,,,
158,12/19/14 03:15:00 AM,45.082,,,,,
159,12/19/14 03:30:00 AM,43.990,,,,,
160,12/19/14 03:45:00 AM,44.263,,,,,
161,12/19/14 04:00:00 AM,43.808,,,,,
162,12/19/14 04:15:00 AM,43.396,,,,,
163,12/19/14 04:30:00 AM,42.570,,,,,
164,12/19/14 04:45:00 AM,41.648,,,,,
165,12/19/14 05:00:00 AM,40.951,,,,,
166,12/19/14 05:15:00 AM,41.463,,,,,
167,12/19/14 05:30:00 AM,41.277,,,,,
168,12/19/14 05:45:00 AM,40.905,,,,,
169,12/19/14 06:00:00 AM,41.463,,,,,
170,12/19/14 06:15:00 AM,40.438,,,,,
171,12/19/14 06:30:00 AM,39.549,,,,,
172,12/19/14 06:45:00 AM,39.360,,,,,
173,12/19/14 07:00:00 AM,39.313,,,,,
174,12/19/14 07:15:00 AM,40.485,,,,,
175,12/19/14 07:30:00 AM,41.787,,,,,
176,12/19/14 07:45:00 AM,42.433,,,,,
177,12/19/14 08:00:00 AM,46.301,,,,,
178,12/19/14 08:15:00 AM,49.692,,,,,
179,12/19/14 08:30:00 AM,51.017,,,,,
180,12/19/14 08:45:00 AM,53.515,,,,,
181,12/19/14 09:00:00 AM,55.038,,,,,
182,12/19/14 09:15:00 AM,56.512,,,,,
183,12/19/14 09:30:00 AM,57.117,,,,,
184,12/19/14 09:45:00 AM,58.582,,,,,
185,12/19/14 10:00:00 AM,59.142,,,,,
186,12/19/14 10:15:00 AM,61.248,,,,,
187,12/19/14 10:30:00 AM,64.161,,,,,
188,12/19/14 10:45:00 AM,64.288,,,,,
189,12/19/14 11:00:00 AM,63.347,,,,,
190,12/19/14 11:15:00 AM,62.406,,,,,
191,12/19/14 11:30:00 AM,65.403,,,,,
192,12/19/14 11:45:00 AM,69.901,,,,,
193,12/19/14 12:00:00 PM,75.942,,,,,
194,12/19/14 12:15:00 PM,76.071,,,,,
195,12/19/14 12:30:00 PM,74.943,,,,,
196,12/19/14 12:45:00 PM,74.295,,,,,
197,12/19/14 01:00:00 PM,71.017,,,,,
198,12/19/14 01:15:00 PM,71.103,,,,,
199,12/19/14 01:30:00 PM,73.170,,,,,
200,12/19/14 01:45:00 PM,69.942,,,,,
201,12/19/14 02:00:00 PM,67.114,,,,,
202,12/19/14 02:15:00 PM,67.242,,,,,
203,12/19/14 02:30:00 PM,67.199,,,,,
204,12/19/14 02:45:00 PM,65.574,,,,,
205,12/19/14 03:00:00 PM,64.632,,,,,
206,12/19/14 03:15:00 PM,64.503,,,,,
207,12/19/14 03:30:00 PM,64.589,,,,,
208,12/19/14 03:45:00 PM,63.518,,,,,
209,12/19/14 04:00:00 PM,62.620,,,,,
210,12/19/14 04:15:00 PM,61.547,,,,,
211,12/19/14 04:30:00 PM,60.474,,,,,
212,12/19/14 04:45:00 PM,59.830,,,,,
213,12/19/14 05:00:00 PM,58.971,,,,,
214,12/19/14 05:15:00 PM,58.282,,,,,
215,12/19/14 05:30:00 PM,56.944,,,,,
216,12/19/14 05:45:00 PM,56.642,,,,,
217,12/19/14 06:00:00 PM,56.901,,,,,
218,12/19/14 06:15:00 PM,56.944,,,,,
219,12/19/14 06:30:00 PM,56.944,,,,,
220,12/19/14 06:45:00 PM,55.690,,,,,
221,12/19/14 07:00:00 PM,55.081,,,,,
222,12/19/14 07:15:00 PM,54.691,,,,,
223,12/19/14 07:30:00 PM,54.387,,,,,
224,12/19/14 07:45:00 PM,53.994,,,,,
225,12/19/14 08:00:00 PM,54.691,,,,,
226,12/19/14 08:15:00 PM,54.909,,,,,
227,12/19/14 08:30:00 PM,54.777,,,,,
228,12/19/14 08:45:00 PM,54.212,,,,,
229,12/19/14 09:00:00 PM,53.341,,,,,
230,12/19/14 09:15:00 PM,52.686,,,,,
231,12/19/14 09:30:00 PM,52.291,,,,,
232,12/19/14 09:45:00 PM,51.895,,,,,
233,12/19/14 10:00:00 PM,51.895,,,,,
234,12/19/14 10:15:00 PM,51.633,,,,,
235,12/19/14 10:30:00 PM,50.886,,,,,
236,12/19/14 10:45:00 PM,50.400,,,,,
237,12/19/14 11:00:00 PM,50.929,,,,,
238,12/19/14 11:15:00 PM,51.852,,,,,
239,12/19/14 11:30:00 PM,51.544,,,,,
240,12/19/14 11:45:00 PM,50.576,,,,,
241,12/20/14 12:00:00 AM,50.488,,,,,
242,12/20/14 12:15:00 AM,50.002,,,,,
243,12/20/14 12:30:00 AM,50.752,,,,,
244,12/20/14 12:45:00 AM,50.797,,,,,
245,12/20/14 01:00:00 AM,50.002,,,,,
246,12/20/14 01:15:00 AM,50.135,,,,,
247,12/20/14 01:30:00 AM,49.959,,,,,
248,12/20/14 01:45:00 AM,50.223,,,,,
249,12/20/14 02:00:00 AM,50.400,,,,,
250,12/20/14 02:15:00 AM,50.002,,,,,
251,12/20/14 02:30:00 AM,49.428,,,,,
252,12/20/14 02:45:00 AM,49.959,,,,,
253,12/20/14 03:00:00 AM,50.002,,,,,
254,12/20/14 03:15:00 AM,50.445,,,,,
255,12/20/14 03:30:00 AM,50.400,,,,,
256,12/20/14 03:45:00 AM,50.664,,,,,
257,12/20/14 04:00:00 AM,50.929,,,,,
258,12/20/14 04:15:00 AM,51.193,,,,,
259,12/20/14 04:30:00 AM,51.017,,,,,
260,12/20/14 04:45:00 AM,51.017,,,,,
261,12/20/14 05:00:00 AM,51.282,,,,,
262,12/20/14 05:15:00 AM,51.544,,,,,
263,12/20/14 05:30:00 AM,51.678,,,,,
264,12/20/14 05:45:00 AM,52.029,,,,,
265,12/20/14 06:00:00 AM,51.105,,,,,
266,12/20/14 06:15:00 AM,50.929,,,,,
267,12/20/14 06:30:00 AM,51.678,,,,,
268,12/20/14 06:45:00 AM,51.984,,,,,
269,12/20/14 07:00:00 AM,52.160,,,,,
270,12/20/14 07:15:00 AM,51.984,,,,,
271,12/20/14 07:30:00 AM,51.193,,,,,
272,12/20/14 07:45:00 AM,53.427,,,,,
273,12/20/14 08:00:00 AM,54.909,,,,,
274,12/20/14 08:15:00 AM,56.208,,,,,
275,12/20/14 08:30:00 AM,57.376,,,,,
276,12/20/14 08:45:00 AM,58.669,,,,,
277,12/20/14 09:00:00 AM,56.988,,,,,
278,12/20/14 09:15:00 AM,60.861,,,,,
279,12/20/14 09:30:00 AM,62.875,,,,,
280,12/20/14 09:45:00 AM,68.871,,,,,
281,12/20/14 10:00:00 AM,66.258,,,,,
282,12/20/14 10:15:00 AM,71.361,,,,,
283,12/20/14 10:30:00 AM,70.502,,,,,
284,12/20/14 10:45:00 AM,74.077,,,,,
285,12/20/14 11:00:00 AM,71.964,,,,,
286,12/20/14 11:15:00 AM,71.533,,,,,
287,12/20/14 11:30:00 AM,70.243,,,,,
288,12/20/14 11:45:00 AM,69.042,,,,,
289,12/20/14 12:00:00 PM,72.653,,,,,
290,12/20/14 12:15:00 PM,75.247,,,,,
291,12/20/14 12:30:00 PM,74.683,,,,,
292,12/20/14 12:45:00 PM,70.974,,,,,
293,12/20/14 01:00:00 PM,69.042,,,,,
294,12/20/14 01:15:00 PM,68.614,,,,,
295,12/20/14 01:30:00 PM,82.085,,,,,
296,12/20/14 01:45:00 PM,84.272,,,,,
297,12/20/14 02:00:00 PM,85.577,,,,,
298,12/20/14 02:15:00 PM,85.487,,,,,
299,12/20/14 02:30:00 PM,84.677,,,,,
300,12/20/14 02:45:00 PM,80.713,,,,,
301,12/20/14 03:00:00 PM,74.338,,,,,
302,12/20/14 03:15:00 PM,71.146,,,,,
303,12/20/14 03:30:00 PM,70.930,,,,,
304,12/20/14 03:45:00 PM,71.060,,,,,
305,12/20/14 04:00:00 PM,65.188,,,,,
306,12/20/14 04:15:00 PM,63.903,,,,,
307,12/20/14 04:30:00 PM,62.105,,,,,
308,12/20/14 04:45:00 PM,60.390,,,,,
309,12/20/14 05:00:00 PM,58.885,,,,,
310,12/20/14 05:15:00 PM,57.722,,,,,
311,12/20/14 05:30:00 PM,56.728,,,,,
312,12/20/14 05:45:00 PM,55.819,,,,,
313,12/20/14 06:00:00 PM,55.038,,,,,
314,12/20/14 06:15:00 PM,55.038,,,,,
315,12/20/14 06:30:00 PM,54.952,,,,,
316,12/20/14 06:45:00 PM,54.430,,,,,
317,12/20/14 07:00:00 PM,54.126,,,,,
318,12/20/14 07:15:00 PM,53.341,,,,,
319,12/20/14 07:30:00 PM,52.817,,,,,
320,12/20/14 07:45:00 PM,52.903,,,,,
321,12/20/14 08:00:00 PM,52.378,,,,,
322,12/20/14 08:15:00 PM,51.413,,,,,
323,12/20/14 08:30:00 PM,51.105,,,,,
324,12/20/14 08:45:00 PM,51.721,,,,,
325,12/20/14 09:00:00 PM,51.458,,,,,
326,12/20/14 09:15:00 PM,50.709,,,,,
327,12/20/14 09:30:00 PM,50.092,,,,,
328,12/20/14 09:45:00 PM,49.782,,,,,
329,12/20/14 10:00:00 PM,49.471,,,,,
330,12/20/14 10:15:00 PM,49.249,,,,,
331,12/20/14 10:30:00 PM,49.073,,,,,
332,12/20/14 10:45:00 PM,49.161,,,,,
333,12/20/14 11:00:00 PM,49.516,,,,,
334,12/20/14 11:15:00 PM,49.561,,,,,
335,12/20/14 11:30:00 PM,49.249,,,,,
336,12/20/14 11:45:00 PM,48.450,,,,,
337,12/21/14 12:00:00 AM,48.004,,,,,
338,12/21/14 12:15:00 AM,48.004,,,,,
339,12/21/14 12:30:00 AM,47.914,,,,,
340,12/21/14 12:45:00 AM,47.557,,,,,
341,12/21/14 01:00:00 AM,47.289,,,,,
342,12/21/14 01:15:00 AM,47.199,,,,,
343,12/21/14 01:30:00 AM,46.931,,,,,
344,12/21/14 01:45:00 AM,46.751,,,,,
345,12/21/14 02:00:00 AM,46.481,,,,,
346,12/21/14 02:15:00 AM,45.986,,,,,
347,12/21/14 02:30:00 AM,45.896,,,,,
348,12/21/14 02:45:00 AM,45.714,,,,,
349,12/21/14 03:00:00 AM,45.036,,,,,
350,12/21/14 03:15:00 AM,44.674,,,,,
351,12/21/14 03:30:00 AM,44.674,,,,,
352,12/21/14 03:45:00 AM,44.537,,,,,
353,12/21/14 04:00:00 AM,44.037,,,,,
354,12/21/14 04:15:00 AM,43.763,,,,,
355,12/21/14 04:30:00 AM,43.671,,,,,
356,12/21/14 04:45:00 AM,43.306,,,,,
357,12/21/14 05:00:00 AM,43.214,,,,,
358,12/21/14 05:15:00 AM,43.167,,,,,
359,12/21/14 05:30:00 AM,43.167,,,,,
360,12/21/14 05:45:00 AM,43.122,,,,,
361,12/21/14 06:00:00 AM,43.030,,,,,
362,12/21/14 06:15:00 AM,42.755,,,,,
363,12/21/14 06:30:00 AM,43.122,,,,,
364,12/21/14 06:45:00 AM,42.892,,,,,
365,12/21/14 07:00:00 AM,42.708,,,,,
366,12/21/14 07:15:00 AM,42.755,,,,,
367,12/21/14 07:30:00 AM,43.167,,,,,
368,12/21/14 07:45:00 AM,44.809,,,,,
369,12/21/14 08:00:00 AM,47.602,,,,,
370,12/21/14 08:15:00 AM,48.983,,,,,
371,12/21/14 08:30:00 AM,51.721,,,,,
372,12/21/14 08:45:00 AM,54.734,,,,,
373,12/21/14 09:00:00 AM,55.949,,,,,
374,12/21/14 09:15:00 AM,56.340,,,,,
375,12/21/14 09:30:00 AM,61.376,,,,,
376,12/21/14 09:45:00 AM,60.991,,,,,
377,12/21/14 10:00:00 AM,62.148,,,,,
378,12/21/14 10:15:00 AM,64.332,,,,,
379,12/21/14 10:30:00 AM,69.643,,,,,
380,12/21/14 10:45:00 AM,75.333,,,,,
381,12/21/14 11:00:00 AM,82.486,,,,,
382,12/21/14 11:15:00 AM,83.959,,,,,
383,12/21/14 11:30:00 AM,84.317,,,,,
384,12/21/14 11:45:00 AM,84.137,,,,,
385,12/21/14 12:00:00 PM,85.127,,,,,
386,12/21/14 12:15:00 PM,91.823,,,,,
387,12/21/14 12:30:00 PM,93.281,,,,,
388,12/21/14 12:45:00 PM,92.620,,,,,
389,12/21/14 01:00:00 PM,90.612,,,,,
390,12/21/14 01:15:00 PM,90.100,,,,,
391,12/21/14 01:30:00 PM,88.030,,,,,
392,12/21/14 01:45:00 PM,89.407,,,,,
393,12/21/14 02:00:00 PM,86.029,,,,,
394,12/21/14 02:15:00 PM,82.753,,,,,
395,12/21/14 02:30:00 PM,81.864,,,,,
396,12/21/14 02:45:00 PM,79.392,,,,,
397,12/21/14 03:00:00 PM,75.853,,,,,
398,12/21/14 03:15:00 PM,74.554,,,,,
399,12/21/14 03:30:00 PM,72.264,,,,,
400,12/21/14 03:45:00 PM,72.955,,,,,
401,12/21/14 04:00:00 PM,70.416,,,,,
402,12/21/14 04:15:00 PM,69.213,,,,,
403,12/21/14 04:30:00 PM,65.959,,,,,
404,12/21/14 04:45:00 PM,63.304,,,,,
405,12/21/14 05:00:00 PM,61.248,,,,,
406,12/21/14 05:15:00 PM,59.659,,,,,
407,12/21/14 05:30:00 PM,57.936,,,,,
408,12/21/14 05:45:00 PM,57.031,,,,,
409,12/21/14 06:00:00 PM,57.893,,,,,
410,12/21/14 06:15:00 PM,58.455,,,,,
411,12/21/14 06:30:00 PM,58.152,,,,,
412,12/21/14 06:45:00 PM,56.815,,,,,
413,12/21/14 07:00:00 PM,56.944,,,,,
414,12/21/14 07:15:00 PM,57.549,,,,,
415,12/21/14 07:30:00 PM,57.765,,,,,
416,12/21/14 07:45:00 PM,56.556,,,,,
417,12/21/14 08:00:00 PM,55.472,,,,,
418,12/21/14 08:15:00 PM,55.733,,,,,
419,12/21/14 08:30:00 PM,56.556,,,,,
420,12/21/14 08:45:00 PM,56.988,,,,,
421,12/21/14 09:00:00 PM,57.807,,,,,
422,12/21/14 09:15:00 PM,58.023,,,,,
423,12/21/14 09:30:00 PM,57.592,,,,,
424,12/21/14 09:45:00 PM,57.031,,,,,
425,12/21/14 10:00:00 PM,55.819,,,,,
426,12/21/14 10:15:00 PM,53.515,,,,,
427,12/21/14 10:30:00 PM,52.641,,,,,
428,12/21/14 10:45:00 PM,51.458,,,,,
429,12/21/14 11:00:00 PM,50.488,,,,,
430,12/21/14 11:15:00 PM,49.959,,,,,
431,12/21/14 11:30:00 PM,49.604,,,,,
432,12/21/14 11:45:00 PM,49.028,,,,,
433,12/22/14 12:00:00 AM,48.717,,,,,
434,12/22/14 12:15:00 AM,48.272,,,,,
435,12/22/14 12:30:00 AM,47.781,,,,,
436,12/22/14 12:45:00 AM,47.109,,,,,
437,12/22/14 01:00:00 AM,47.154,,,,,
438,12/22/14 01:15:00 AM,47.691,,,,,
439,12/22/14 01:30:00 AM,47.244,,,,,
440,12/22/14 01:45:00 AM,47.154,,,,,
441,12/22/14 02:00:00 AM,46.031,,,,,
442,12/22/14 02:15:00 AM,45.534,,,,,
443,12/22/14 02:30:00 AM,45.082,,,,,
444,12/22/14 02:45:00 AM,45.399,,,,,
445,12/22/14 03:00:00 AM,45.399,,,,,
446,12/22/14 03:15:00 AM,45.489,,,,,
447,12/22/14 03:30:00 AM,45.217,,,,,
448,12/22/14 03:45:00 AM,44.991,,,,,
449,12/22/14 04:00:00 AM,44.856,,,,,
450,12/22/14 04:15:00 AM,44.627,,,,,
451,12/22/14 04:30:00 AM,44.492,,,,,
452,12/22/14 04:45:00 AM,43.990,,,,,
453,12/22/14 05:00:00 AM,43.945,,,,,
454,12/22/14 05:15:00 AM,43.808,,,,,
455,12/22/14 05:30:00 AM,44.082,,,,,
456,12/22/14 05:45:00 AM,43.990,,,,,
457,12/22/14 06:00:00 AM,43.945,,,,,
458,12/22/14 06:15:00 AM,43.763,,,,,
459,12/22/14 06:30:00 AM,44.082,,,,,
460,12/22/14 06:45:00 AM,44.946,,,,,
461,12/22/14 07:00:00 AM,44.856,,,,,
462,12/22/14 07:15:00 AM,45.307,,,,,
463,12/22/14 07:30:00 AM,45.534,,,,,
464,12/22/14 07:45:00 AM,50.311,,,,,
465,12/22/14 08:00:00 AM,55.863,,,,,
466,12/22/14 08:15:00 AM,58.195,,,,,
467,12/22/14 08:30:00 AM,58.885,,,,,
468,12/22/14 08:45:00 AM,63.990,,,,,
469,12/22/14 09:00:00 AM,63.775,,,,,
470,12/22/14 09:15:00 AM,62.105,,,,,
471,12/22/14 09:30:00 AM,67.842,,,,,
472,12/22/14 09:45:00 AM,66.515,,,,,
473,12/22/14 10:00:00 AM,65.745,,,,,
474,12/22/14 10:15:00 AM,67.543,,,,,
475,12/22/14 10:30:00 AM,74.077,,,,,
476,12/22/14 10:45:00 AM,79.173,,,,,
477,12/22/14 11:00:00 AM,83.287,,,,,
478,12/22/14 11:15:00 AM,86.119,,,,,
479,12/22/14 11:30:00 AM,87.528,,,,,
480,12/22/14 11:45:00 AM,90.565,,,,,
481,12/22/14 12:00:00 PM,90.055,,,,,
482,12/22/14 12:15:00 PM,94.753,,,,,
483,12/22/14 12:30:00 PM,95.230,,,,,
484,12/22/14 12:45:00 PM,96.627,,,,,
485,12/22/14 01:00:00 PM,96.337,,,,,
486,12/22/14 01:15:00 PM,95.760,,,,,
487,12/22/14 01:30:00 PM,97.063,,,,,
488,12/22/14 01:45:00 PM,97.842,,,,,
489,12/22/14 02:00:00 PM,96.966,,,,,
490,12/22/14 02:15:00 PM,95.374,,,,,
491,12/22/14 02:30:00 PM,94.563,,,,,
492,12/22/14 02:45:00 PM,93.092,,,,,
493,12/22/14 03:00:00 PM,91.449,,,,,
494,12/22/14 03:15:00 PM,89.040,,,,,
495,12/22/14 03:30:00 PM,86.799,,,,,
496,12/22/14 03:45:00 PM,83.779,,,,,
497,12/22/14 04:00:00 PM,80.802,,,,,
498,12/22/14 04:15:00 PM,76.681,,,,,
499,12/22/14 04:30:00 PM,67.586,,,,,
500,12/22/14 04:45:00 PM,64.632,,,,,
501,12/22/14 05:00:00 PM,61.804,,,,,
502,12/22/14 05:15:00 PM,59.272,,,,,
503,12/22/14 05:30:00 PM,57.679,,,,,
504,12/22/14 05:45:00 PM,56.685,,,,,
505,12/22/14 06:00:00 PM,55.690,,,,,
506,12/22/14 06:15:00 PM,54.648,,,,,
507,12/22/14 06:30:00 PM,53.645,,,,,
508,12/22/14 06:45:00 PM,52.860,,,,,
509,12/22/14 07:00:00 PM,51.852,,,,,
510,12/22/14 07:15:00 PM,51.282,,,,,
511,12/22/14 07:30:00 PM,52.597,,,,,
512,12/22/14 07:45:00 PM,54.082,,,,,
513,12/22/14 08:00:00 PM,54.604,,,,,
514,12/22/14 08:15:00 PM,56.165,,,,,
515,12/22/14 08:30:00 PM,55.081,,,,,
516,12/22/14 08:45:00 PM,52.423,,,,,
517,12/22/14 09:00:00 PM,52.772,,,,,
518,12/22/14 09:15:00 PM,51.501,,,,,
519,12/22/14 09:30:00 PM,50.356,,,,,
520,12/22/14 09:45:00 PM,49.073,,,,,
521,12/22/14 10:00:00 PM,48.850,,,,,
522,12/22/14 10:15:00 PM,48.315,,,,,
523,12/22/14 10:30:00 PM,47.736,,,,,
524,12/22/14 10:45:00 PM,49.116,,,,,
525,12/22/14 11:00:00 PM,51.370,,,,,
526,12/22/14 11:15:00 PM,52.203,,,,,
