"Plot Title: 1176797"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 1176797, SEN S/N: 1176797)","Coupler Detached (LGR S/N: 1176797)","Coupler Attached (LGR S/N: 1176797)","Host Connected (LGR S/N: 1176797)","Stopped (LGR S/N: 1176797)","End Of File (LGR S/N: 1176797)"
141,12/18/14 11:00:00 PM,45.986,,,,,
142,12/18/14 11:15:00 PM,46.751,,,,,
143,12/18/14 11:30:00 PM,47.334,,,,,
144,12/18/14 11:45:00 PM,47.826,,,,,
145,12/19/14 12:00:00 AM,48.315,,,,,
146,12/19/14 12:15:00 AM,48.805,,,,,
147,12/19/14 12:30:00 AM,49.073,,,,,
148,12/19/14 12:45:00 AM,48.717,,,,,
149,12/19/14 01:00:00 AM,46.661,,,,,
150,12/19/14 01:15:00 AM,45.399,,,,,
151,12/19/14 01:30:00 AM,44.537,,,,,
152,12/19/14 01:45:00 AM,44.127,,,,,
153,12/19/14 02:00:00 AM,44.400,,,,,
154,12/19/14 02:15:00 AM,46.211,,,,,
155,12/19/14 02:30:00 AM,46.931,,,,,
156,12/19/14 02:45:00 AM,46.211,,,,,
157,12/19/14 03:00:00 AM,46.031,,,,,
158,12/19/14 03:15:00 AM,44.082,,,,,
159,12/19/14 03:30:00 AM,42.708,,,,,
160,12/19/14 03:45:00 AM,41.832,,,,,
161,12/19/14 04:00:00 AM,41.369,,,,,
162,12/19/14 04:15:00 AM,40.811,,,,,
163,12/19/14 04:30:00 AM,40.345,,,,,
164,12/19/14 04:45:00 AM,39.830,,,,,
165,12/19/14 05:00:00 AM,39.502,,,,,
166,12/19/14 05:15:00 AM,40.251,,,,,
167,12/19/14 05:30:00 AM,39.596,,,,,
168,12/19/14 05:45:00 AM,39.360,,,,,
169,12/19/14 06:00:00 AM,39.736,,,,,
170,12/19/14 06:15:00 AM,38.984,,,,,
171,12/19/14 06:30:00 AM,38.464,,,,,
172,12/19/14 06:45:00 AM,38.368,,,,,
173,12/19/14 07:00:00 AM,38.322,,,,,
174,12/19/14 07:15:00 AM,38.795,,,,,
175,12/19/14 07:30:00 AM,39.736,,,,,
176,12/19/14 07:45:00 AM,40.204,,,,,
177,12/19/14 08:00:00 AM,41.554,,,,,
178,12/19/14 08:15:00 AM,43.351,,,,,
179,12/19/14 08:30:00 AM,46.346,,,,,
180,12/19/14 08:45:00 AM,48.805,,,,,
181,12/19/14 09:00:00 AM,51.017,,,,,
182,12/19/14 09:15:00 AM,53.298,,,,,
183,12/19/14 09:30:00 AM,54.126,,,,,
184,12/19/14 09:45:00 AM,55.213,,,,,
185,12/19/14 10:00:00 AM,56.079,,,,,
186,12/19/14 10:15:00 AM,57.893,,,,,
187,12/19/14 10:30:00 AM,61.248,,,,,
188,12/19/14 10:45:00 AM,61.506,,,,,
189,12/19/14 11:00:00 AM,61.119,,,,,
190,12/19/14 11:15:00 AM,60.647,,,,,
191,12/19/14 11:30:00 AM,63.475,,,,,
192,12/19/14 11:45:00 AM,65.701,,,,,
193,12/19/14 12:00:00 PM,71.060,,,,,
194,12/19/14 12:15:00 PM,71.060,,,,,
195,12/19/14 12:30:00 PM,71.920,,,,,
196,12/19/14 12:45:00 PM,71.447,,,,,
197,12/19/14 01:00:00 PM,68.956,,,,,
198,12/19/14 01:15:00 PM,68.270,,,,,
199,12/19/14 01:30:00 PM,69.129,,,,,
200,12/19/14 01:45:00 PM,67.928,,,,,
201,12/19/14 02:00:00 PM,65.959,,,,,
202,12/19/14 02:15:00 PM,66.729,,,,,
203,12/19/14 02:30:00 PM,65.959,,,,,
204,12/19/14 02:45:00 PM,64.888,,,,,
205,12/19/14 03:00:00 PM,63.775,,,,,
206,12/19/14 03:15:00 PM,63.005,,,,,
207,12/19/14 03:30:00 PM,63.133,,,,,
208,12/19/14 03:45:00 PM,62.105,,,,,
209,12/19/14 04:00:00 PM,61.248,,,,,
210,12/19/14 04:15:00 PM,60.346,,,,,
211,12/19/14 04:30:00 PM,59.486,,,,,
212,12/19/14 04:45:00 PM,58.755,,,,,
213,12/19/14 05:00:00 PM,57.893,,,,,
214,12/19/14 05:15:00 PM,57.247,,,,,
215,12/19/14 05:30:00 PM,55.906,,,,,
216,12/19/14 05:45:00 PM,55.647,,,,,
217,12/19/14 06:00:00 PM,55.949,,,,,
218,12/19/14 06:15:00 PM,56.079,,,,,
219,12/19/14 06:30:00 PM,56.122,,,,,
220,12/19/14 06:45:00 PM,54.952,,,,,
221,12/19/14 07:00:00 PM,54.300,,,,,
222,12/19/14 07:15:00 PM,53.908,,,,,
223,12/19/14 07:30:00 PM,53.776,,,,,
224,12/19/14 07:45:00 PM,53.298,,,,,
225,12/19/14 08:00:00 PM,54.082,,,,,
226,12/19/14 08:15:00 PM,54.387,,,,,
227,12/19/14 08:30:00 PM,54.300,,,,,
228,12/19/14 08:45:00 PM,53.690,,,,,
229,12/19/14 09:00:00 PM,52.817,,,,,
230,12/19/14 09:15:00 PM,52.378,,,,,
231,12/19/14 09:30:00 PM,51.940,,,,,
232,12/19/14 09:45:00 PM,51.501,,,,,
233,12/19/14 10:00:00 PM,51.370,,,,,
234,12/19/14 10:15:00 PM,51.062,,,,,
235,12/19/14 10:30:00 PM,50.268,,,,,
236,12/19/14 10:45:00 PM,49.649,,,,,
237,12/19/14 11:00:00 PM,50.311,,,,,
238,12/19/14 11:15:00 PM,51.458,,,,,
239,12/19/14 11:30:00 PM,51.105,,,,,
240,12/19/14 11:45:00 PM,50.135,,,,,
241,12/20/14 12:00:00 AM,49.959,,,,,
242,12/20/14 12:15:00 AM,49.870,,,,,
243,12/20/14 12:30:00 AM,50.400,,,,,
244,12/20/14 12:45:00 AM,50.400,,,,,
245,12/20/14 01:00:00 AM,49.516,,,,,
246,12/20/14 01:15:00 AM,49.516,,,,,
247,12/20/14 01:30:00 AM,49.383,,,,,
248,12/20/14 01:45:00 AM,49.825,,,,,
249,12/20/14 02:00:00 AM,50.002,,,,,
250,12/20/14 02:15:00 AM,49.737,,,,,
251,12/20/14 02:30:00 AM,49.028,,,,,
252,12/20/14 02:45:00 AM,49.516,,,,,
253,12/20/14 03:00:00 AM,49.471,,,,,
254,12/20/14 03:15:00 AM,50.092,,,,,
255,12/20/14 03:30:00 AM,50.135,,,,,
256,12/20/14 03:45:00 AM,50.356,,,,,
257,12/20/14 04:00:00 AM,50.621,,,,,
258,12/20/14 04:15:00 AM,50.752,,,,,
259,12/20/14 04:30:00 AM,50.400,,,,,
260,12/20/14 04:45:00 AM,50.533,,,,,
261,12/20/14 05:00:00 AM,50.841,,,,,
262,12/20/14 05:15:00 AM,51.105,,,,,
263,12/20/14 05:30:00 AM,51.282,,,,,
264,12/20/14 05:45:00 AM,51.544,,,,,
265,12/20/14 06:00:00 AM,50.621,,,,,
266,12/20/14 06:15:00 AM,50.445,,,,,
267,12/20/14 06:30:00 AM,51.237,,,,,
268,12/20/14 06:45:00 AM,51.544,,,,,
269,12/20/14 07:00:00 AM,51.721,,,,,
270,12/20/14 07:15:00 AM,51.633,,,,,
271,12/20/14 07:30:00 AM,50.621,,,,,
272,12/20/14 07:45:00 AM,52.203,,,,,
273,12/20/14 08:00:00 AM,53.515,,,,,
274,12/20/14 08:15:00 AM,54.561,,,,,
275,12/20/14 08:30:00 AM,56.208,,,,,
276,12/20/14 08:45:00 AM,57.722,,,,,
277,12/20/14 09:00:00 AM,56.251,,,,,
278,12/20/14 09:15:00 AM,59.014,,,,,
279,12/20/14 09:30:00 AM,60.517,,,,,
280,12/20/14 09:45:00 AM,66.900,,,,,
281,12/20/14 10:00:00 AM,65.658,,,,,
282,12/20/14 10:15:00 AM,69.557,,,,,
283,12/20/14 10:30:00 AM,69.129,,,,,
284,12/20/14 10:45:00 AM,70.459,,,,,
285,12/20/14 11:00:00 AM,69.771,,,,,
286,12/20/14 11:15:00 AM,70.072,,,,,
287,12/20/14 11:30:00 AM,69.085,,,,,
288,12/20/14 11:45:00 AM,68.270,,,,,
289,12/20/14 12:00:00 PM,70.930,,,,,
290,12/20/14 12:15:00 PM,73.602,,,,,
291,12/20/14 12:30:00 PM,72.826,,,,,
292,12/20/14 12:45:00 PM,70.673,,,,,
293,12/20/14 01:00:00 PM,68.013,,,,,
294,12/20/14 01:15:00 PM,66.173,,,,,
295,12/20/14 01:30:00 PM,70.459,,,,,
296,12/20/14 01:45:00 PM,68.056,,,,,
297,12/20/14 02:00:00 PM,65.273,,,,,
298,12/20/14 02:15:00 PM,63.946,,,,,
299,12/20/14 02:30:00 PM,63.903,,,,,
300,12/20/14 02:45:00 PM,63.946,,,,,
301,12/20/14 03:00:00 PM,65.017,,,,,
302,12/20/14 03:15:00 PM,64.503,,,,,
303,12/20/14 03:30:00 PM,62.620,,,,,
304,12/20/14 03:45:00 PM,61.032,,,,,
305,12/20/14 04:00:00 PM,60.346,,,,,
306,12/20/14 04:15:00 PM,59.401,,,,,
307,12/20/14 04:30:00 PM,58.798,,,,,
308,12/20/14 04:45:00 PM,58.066,,,,,
309,12/20/14 05:00:00 PM,57.420,,,,,
310,12/20/14 05:15:00 PM,56.944,,,,,
311,12/20/14 05:30:00 PM,56.426,,,,,
312,12/20/14 05:45:00 PM,55.690,,,,,
313,12/20/14 06:00:00 PM,55.386,,,,,
314,12/20/14 06:15:00 PM,55.776,,,,,
315,12/20/14 06:30:00 PM,55.602,,,,,
316,12/20/14 06:45:00 PM,55.213,,,,,
317,12/20/14 07:00:00 PM,54.473,,,,,
318,12/20/14 07:15:00 PM,53.121,,,,,
319,12/20/14 07:30:00 PM,52.817,,,,,
320,12/20/14 07:45:00 PM,52.903,,,,,
321,12/20/14 08:00:00 PM,53.209,,,,,
322,12/20/14 08:15:00 PM,52.729,,,,,
323,12/20/14 08:30:00 PM,53.035,,,,,
324,12/20/14 08:45:00 PM,52.817,,,,,
325,12/20/14 09:00:00 PM,52.817,,,,,
326,12/20/14 09:15:00 PM,51.895,,,,,
327,12/20/14 09:30:00 PM,50.709,,,,,
328,12/20/14 09:45:00 PM,49.959,,,,,
329,12/20/14 10:00:00 PM,49.428,,,,,
330,12/20/14 10:15:00 PM,49.161,,,,,
331,12/20/14 10:30:00 PM,48.850,,,,,
332,12/20/14 10:45:00 PM,48.762,,,,,
333,12/20/14 11:00:00 PM,49.604,,,,,
334,12/20/14 11:15:00 PM,49.249,,,,,
335,12/20/14 11:30:00 PM,48.717,,,,,
336,12/20/14 11:45:00 PM,48.049,,,,,
337,12/21/14 12:00:00 AM,47.781,,,,,
338,12/21/14 12:15:00 AM,47.781,,,,,
339,12/21/14 12:30:00 AM,47.244,,,,,
340,12/21/14 12:45:00 AM,46.931,,,,,
341,12/21/14 01:00:00 AM,46.751,,,,,
342,12/21/14 01:15:00 AM,46.571,,,,,
343,12/21/14 01:30:00 AM,46.256,,,,,
344,12/21/14 01:45:00 AM,46.031,,,,,
345,12/21/14 02:00:00 AM,45.761,,,,,
346,12/21/14 02:15:00 AM,45.399,,,,,
347,12/21/14 02:30:00 AM,44.901,,,,,
348,12/21/14 02:45:00 AM,44.946,,,,,
349,12/21/14 03:00:00 AM,46.841,,,,,
350,12/21/14 03:15:00 AM,45.489,,,,,
351,12/21/14 03:30:00 AM,44.856,,,,,
352,12/21/14 03:45:00 AM,44.400,,,,,
353,12/21/14 04:00:00 AM,44.400,,,,,
354,12/21/14 04:15:00 AM,43.763,,,,,
355,12/21/14 04:30:00 AM,43.396,,,,,
356,12/21/14 04:45:00 AM,43.075,,,,,
357,12/21/14 05:00:00 AM,42.892,,,,,
358,12/21/14 05:15:00 AM,42.800,,,,,
359,12/21/14 05:30:00 AM,42.939,,,,,
360,12/21/14 05:45:00 AM,42.800,,,,,
361,12/21/14 06:00:00 AM,42.525,,,,,
362,12/21/14 06:15:00 AM,42.433,,,,,
363,12/21/14 06:30:00 AM,42.616,,,,,
364,12/21/14 06:45:00 AM,42.478,,,,,
365,12/21/14 07:00:00 AM,42.386,,,,,
366,12/21/14 07:15:00 AM,42.202,,,,,
367,12/21/14 07:30:00 AM,42.663,,,,,
368,12/21/14 07:45:00 AM,43.853,,,,,
369,12/21/14 08:00:00 AM,45.399,,,,,
370,12/21/14 08:15:00 AM,48.315,,,,,
371,12/21/14 08:30:00 AM,49.428,,,,,
372,12/21/14 08:45:00 AM,51.282,,,,,
373,12/21/14 09:00:00 AM,52.335,,,,,
374,12/21/14 09:15:00 AM,52.903,,,,,
375,12/21/14 09:30:00 AM,54.648,,,,,
376,12/21/14 09:45:00 AM,56.642,,,,,
377,12/21/14 10:00:00 AM,59.358,,,,,
378,12/21/14 10:15:00 AM,62.276,,,,,
379,12/21/14 10:30:00 AM,65.916,,,,,
380,12/21/14 10:45:00 AM,68.871,,,,,
381,12/21/14 11:00:00 AM,72.955,,,,,
382,12/21/14 11:15:00 AM,74.424,,,,,
383,12/21/14 11:30:00 AM,74.856,,,,,
384,12/21/14 11:45:00 AM,74.034,,,,,
385,12/21/14 12:00:00 PM,75.985,,,,,
386,12/21/14 12:15:00 PM,78.822,,,,,
387,12/21/14 12:30:00 PM,80.404,,,,,
388,12/21/14 12:45:00 PM,78.865,,,,,
389,12/21/14 01:00:00 PM,78.165,,,,,
390,12/21/14 01:15:00 PM,78.645,,,,,
391,12/21/14 01:30:00 PM,76.854,,,,,
392,12/21/14 01:45:00 PM,72.955,,,,,
393,12/21/14 02:00:00 PM,70.243,,,,,
394,12/21/14 02:15:00 PM,69.256,,,,,
395,12/21/14 02:30:00 PM,68.742,,,,,
396,12/21/14 02:45:00 PM,67.158,,,,,
397,12/21/14 03:00:00 PM,65.959,,,,,
398,12/21/14 03:15:00 PM,65.872,,,,,
399,12/21/14 03:30:00 PM,65.273,,,,,
400,12/21/14 03:45:00 PM,64.674,,,,,
401,12/21/14 04:00:00 PM,63.475,,,,,
402,12/21/14 04:15:00 PM,62.661,,,,,
403,12/21/14 04:30:00 PM,61.934,,,,,
404,12/21/14 04:45:00 PM,60.604,,,,,
405,12/21/14 05:00:00 PM,59.745,,,,,
406,12/21/14 05:15:00 PM,58.798,,,,,
407,12/21/14 05:30:00 PM,57.807,,,,,
408,12/21/14 05:45:00 PM,56.122,,,,,
409,12/21/14 06:00:00 PM,57.333,,,,,
410,12/21/14 06:15:00 PM,56.858,,,,,
411,12/21/14 06:30:00 PM,56.340,,,,,
412,12/21/14 06:45:00 PM,54.865,,,,,
413,12/21/14 07:00:00 PM,54.952,,,,,
414,12/21/14 07:15:00 PM,55.299,,,,,
415,12/21/14 07:30:00 PM,55.602,,,,,
416,12/21/14 07:45:00 PM,54.516,,,,,
417,12/21/14 08:00:00 PM,53.645,,,,,
418,12/21/14 08:15:00 PM,54.169,,,,,
419,12/21/14 08:30:00 PM,55.819,,,,,
420,12/21/14 08:45:00 PM,56.035,,,,,
421,12/21/14 09:00:00 PM,56.685,,,,,
422,12/21/14 09:15:00 PM,57.290,,,,,
423,12/21/14 09:30:00 PM,57.420,,,,,
424,12/21/14 09:45:00 PM,57.074,,,,,
425,12/21/14 10:00:00 PM,56.079,,,,,
426,12/21/14 10:15:00 PM,53.733,,,,,
427,12/21/14 10:30:00 PM,51.895,,,,,
428,12/21/14 10:45:00 PM,50.709,,,,,
429,12/21/14 11:00:00 PM,49.604,,,,,
430,12/21/14 11:15:00 PM,48.717,,,,,
431,12/21/14 11:30:00 PM,48.182,,,,,
432,12/21/14 11:45:00 PM,47.736,,,,,
433,12/22/14 12:00:00 AM,47.334,,,,,
434,12/22/14 12:15:00 AM,46.931,,,,,
435,12/22/14 12:30:00 AM,46.436,,,,,
436,12/22/14 12:45:00 AM,46.121,,,,,
437,12/22/14 01:00:00 AM,46.031,,,,,
438,12/22/14 01:15:00 AM,46.211,,,,,
439,12/22/14 01:30:00 AM,46.301,,,,,
440,12/22/14 01:45:00 AM,45.851,,,,,
441,12/22/14 02:00:00 AM,45.127,,,,,
442,12/22/14 02:15:00 AM,44.537,,,,,
443,12/22/14 02:30:00 AM,44.263,,,,,
444,12/22/14 02:45:00 AM,44.218,,,,,
445,12/22/14 03:00:00 AM,44.492,,,,,
446,12/22/14 03:15:00 AM,44.400,,,,,
447,12/22/14 03:30:00 AM,44.764,,,,,
448,12/22/14 03:45:00 AM,44.445,,,,,
449,12/22/14 04:00:00 AM,43.945,,,,,
450,12/22/14 04:15:00 AM,43.396,,,,,
451,12/22/14 04:30:00 AM,43.030,,,,,
452,12/22/14 04:45:00 AM,42.663,,,,,
453,12/22/14 05:00:00 AM,42.478,,,,,
454,12/22/14 05:15:00 AM,42.386,,,,,
455,12/22/14 05:30:00 AM,42.341,,,,,
456,12/22/14 05:45:00 AM,42.247,,,,,
457,12/22/14 06:00:00 AM,42.064,,,,,
458,12/22/14 06:15:00 AM,42.109,,,,,
459,12/22/14 06:30:00 AM,42.202,,,,,
460,12/22/14 06:45:00 AM,42.202,,,,,
461,12/22/14 07:00:00 AM,42.294,,,,,
462,12/22/14 07:15:00 AM,42.294,,,,,
463,12/22/14 07:30:00 AM,42.663,,,,,
464,12/22/14 07:45:00 AM,43.351,,,,,
465,12/22/14 08:00:00 AM,45.579,,,,,
466,12/22/14 08:15:00 AM,46.481,,,,,
467,12/22/14 08:30:00 AM,48.805,,,,,
468,12/22/14 08:45:00 AM,50.974,,,,,
469,12/22/14 09:00:00 AM,52.817,,,,,
470,12/22/14 09:15:00 AM,54.300,,,,,
471,12/22/14 09:30:00 AM,56.251,,,,,
472,12/22/14 09:45:00 AM,61.590,,,,,
473,12/22/14 10:00:00 AM,64.332,,,,,
474,12/22/14 10:15:00 AM,67.158,,,,,
475,12/22/14 10:30:00 AM,70.974,,,,,
476,12/22/14 10:45:00 AM,73.731,,,,,
477,12/22/14 11:00:00 AM,76.507,,,,,
478,12/22/14 11:15:00 AM,77.247,,,,,
479,12/22/14 11:30:00 AM,77.464,,,,,
480,12/22/14 11:45:00 AM,79.261,,,,,
481,12/22/14 12:00:00 PM,81.421,,,,,
482,12/22/14 12:15:00 PM,81.687,,,,,
483,12/22/14 12:30:00 PM,83.422,,,,,
484,12/22/14 12:45:00 PM,83.959,,,,,
485,12/22/14 01:00:00 PM,82.708,,,,,
486,12/22/14 01:15:00 PM,82.841,,,,,
487,12/22/14 01:30:00 PM,81.154,,,,,
488,12/22/14 01:45:00 PM,72.826,,,,,
489,12/22/14 02:00:00 PM,68.484,,,,,
490,12/22/14 02:15:00 PM,66.385,,,,,
491,12/22/14 02:30:00 PM,65.574,,,,,
492,12/22/14 02:45:00 PM,64.888,,,,,
493,12/22/14 03:00:00 PM,64.375,,,,,
494,12/22/14 03:15:00 PM,63.732,,,,,
495,12/22/14 03:30:00 PM,63.219,,,,,
496,12/22/14 03:45:00 PM,62.362,,,,,
497,12/22/14 04:00:00 PM,61.677,,,,,
498,12/22/14 04:15:00 PM,61.162,,,,,
499,12/22/14 04:30:00 PM,60.604,,,,,
500,12/22/14 04:45:00 PM,59.529,,,,,
501,12/22/14 05:00:00 PM,58.195,,,,,
502,12/22/14 05:15:00 PM,56.772,,,,,
503,12/22/14 05:30:00 PM,55.992,,,,,
504,12/22/14 05:45:00 PM,55.647,,,,,
505,12/22/14 06:00:00 PM,55.733,,,,,
506,12/22/14 06:15:00 PM,55.168,,,,,
507,12/22/14 06:30:00 PM,54.691,,,,,
508,12/22/14 06:45:00 PM,54.604,,,,,
509,12/22/14 07:00:00 PM,54.300,,,,,
510,12/22/14 07:15:00 PM,54.169,,,,,
511,12/22/14 07:30:00 PM,54.037,,,,,
512,12/22/14 07:45:00 PM,54.082,,,,,
513,12/22/14 08:00:00 PM,54.820,,,,,
514,12/22/14 08:15:00 PM,56.035,,,,,
515,12/22/14 08:30:00 PM,55.558,,,,,
516,12/22/14 08:45:00 PM,53.341,,,,,
517,12/22/14 09:00:00 PM,51.678,,,,,
518,12/22/14 09:15:00 PM,50.135,,,,,
519,12/22/14 09:30:00 PM,48.672,,,,,
520,12/22/14 09:45:00 PM,47.602,,,,,
521,12/22/14 10:00:00 PM,47.019,,,,,
522,12/22/14 10:15:00 PM,46.571,,,,,
523,12/22/14 10:30:00 PM,47.244,,,,,
524,12/22/14 10:45:00 PM,49.471,,,,,
525,12/22/14 11:00:00 PM,51.458,,,,,
526,12/22/14 11:15:00 PM,51.852,,,,,
